"","ID","AGE","GENDER","RACE","ArrestTime","Hour","Month","Weekday","ShortCode"
"360",4837,21,"F","B","2017-01-23T03:16:00","3","一月","星期一","27"
"361",2590,15,"M","O","2016-11-09T10:00:00","10","十一月","星期三","27"
"362",2591,17,"F","B","2016-11-14T14:05:00","14","十一月","星期一","55"
"363",2669,20,"M","B","2016-11-06T17:12:00","17","十一月","星期日","13(a)"
"364",224,19,"F","B","2016-08-17T13:30:00","13","八月","星期三","63"
"365",4890,21,"M","B","2017-01-21T17:57:00","17","一月","星期六","13(a)"
"366",234,15,"M","B","2016-09-02T19:05:00","19","九月","星期五","13(a)"
"367",4942,12,"F","B","2017-01-27T10:35:00","10","一月","星期五","55"
"368",514,19,"F","B","2016-08-11T08:56:00","8","八月","星期四","27"
"369",2702,18,"M","B","2016-11-07T20:00:00","20","十一月","星期一","13(a)"
"370",253,20,"M","B","2016-08-31T11:59:00","11","八月","星期三","39"
"371",5505,18,"M","B","2017-02-11T20:50:00","20","二月","星期六","13(a)"
"372",2710,21,"M","B","2016-11-07T14:05:00","14","十一月","星期一","13(a)"
"373",2713,20,"F","B","2016-10-09T02:40:00","2","十月","星期日","55"
"374",5508,21,"F","W","2017-02-15T13:45:00","13","二月","星期三","55"
"375",2622,19,"M","B","2016-11-18T16:19:00","16","十一月","星期五","55"
"376",2622,19,"M","B","2016-11-18T16:19:00","16","十一月","星期五","33"
"377",5507,20,"F","W","2017-02-15T13:45:00","13","二月","星期三","55"
"378",3698,18,"M","B","2016-12-08T16:57:00","16","十二月","星期四","13(a)"
"379",520,16,"M","B","2016-08-27T18:37:00","18","八月","星期六","15"
"380",2715,17,"F","B","2016-10-09T02:40:00","2","十月","星期日","55"
"381",525,17,"M","B","2016-09-01T11:58:00","11","九月","星期四","33"
"382",1520,17,"F","B","2016-09-26T08:00:00","8","九月","星期一","33"
"383",4419,17,"F","B","2017-01-11T22:00:00","22","一月","星期三","33"
"384",6229,19,"M","W","2017-03-06T22:31:00","22","三月","星期一","13(a)"
"385",5979,17,"M","W","2017-02-26T03:07:00","3","二月","星期日","38"
"386",299,14,"M","B","2016-08-26T06:15:00","6","八月","星期五","13(a)"
"387",1693,11,"M","B","2016-10-06T13:05:00","13","十月","星期四","27"
"388",4149,19,"M","B","2016-12-14T20:40:00","20","十二月","星期三","13(a)"
"389",306,20,"M","B","2016-09-03T01:05:00","1","九月","星期六","13(a)"
"390",2985,17,"M","B","2016-11-26T19:35:00","19","十一月","星期六","39"
"391",5025,20,"M","B","2017-01-26T20:55:00","20","一月","星期四","59"
"392",1993,20,"F","B","2016-10-04T20:30:00","20","十月","星期二","35"
"393",4810,21,"M","W","2017-01-21T00:59:00","0","一月","星期六","13(a)"
"394",4363,16,"F","B","2017-01-13T13:24:00","13","一月","星期五","27"
"395",6057,18,"M","O","2017-03-04T21:51:00","21","三月","星期六","27"
"396",4630,21,"M","W","2016-12-16T02:11:00","2","十二月","星期五","35"
"397",99,20,"M","B","2016-09-07T01:30:00","1","九月","星期三","27"
"398",586,20,"F","B","2016-08-26T05:09:00","5","八月","星期五","63"
"399",4649,21,"M","B","2016-12-28T09:30:00","9","十二月","星期三","27"
"400",365,18,"M","B","2016-08-31T21:29:00","21","八月","星期三","27"
"401",4177,20,"M","B","2017-01-08T19:04:00","19","一月","星期日","61"
"402",4177,20,"M","B","2017-01-08T19:04:00","19","一月","星期日","27"
"403",5637,18,"F","O","2017-02-17T20:39:00","20","二月","星期五","27"
"404",2812,21,"M","W","2016-11-05T02:09:00","2","十一月","星期六","55"
"405",2812,21,"M","W","2016-11-05T02:09:00","2","十一月","星期六","33"
"406",2816,20,"M","W","2016-11-05T04:20:00","4","十一月","星期六","37"
"407",2816,20,"M","W","2016-11-05T04:20:00","4","十一月","星期六","38"
"408",4406,18,"F","W","2017-01-07T22:20:00","22","一月","星期六","13(a)"
"409",2830,19,"M","B","2016-11-11T13:45:00","13","十一月","星期五","13(a)"
"410",2835,20,"F","B","2016-11-07T14:46:00","14","十一月","星期一","27"
"411",421,20,"F","B","2016-08-21T13:36:00","13","八月","星期日","43"
"412",3988,13,"M","O","2016-12-21T11:30:00","11","十二月","星期三","27"
"413",5711,18,"M","B","2017-02-20T13:36:00","13","二月","星期一","61"
"414",4000,16,"M","B","2016-12-27T15:22:00","15","十二月","星期二","27"
"415",3349,20,"M","B","2016-12-11T11:24:00","11","十二月","星期日","39"
"416",4306,18,"M","B","2017-01-05T23:45:00","23","一月","星期四","63"
"417",2585,14,"M","B","2016-11-14T13:00:00","13","十一月","星期一","13(a)"
"418",454,21,"M","W","2016-09-14T13:30:00","13","九月","星期三","27"
"419",4007,11,"M","B","2016-12-27T10:38:00","10","十二月","星期二","55"
"420",459,19,"M","B","2016-08-23T21:51:00","21","八月","星期二","13(a)"
"421",2068,14,"F","B","2016-10-24T13:00:00","13","十月","星期一","55"
"422",5758,20,"M","B","2017-02-21T20:30:00","20","二月","星期二","13(a)"
"423",5760,16,"M","B","2017-02-22T09:56:00","9","二月","星期三","13(a)"
"424",2836,21,"F","B","2016-11-07T14:46:00","14","十一月","星期一","27"
"425",2036,21,"M","B","2016-10-27T16:00:00","16","十月","星期四","13(a)"
"426",2912,19,"M","B","2016-11-21T08:50:00","8","十一月","星期一","31"
"427",2914,19,"M","B","2016-11-23T10:30:00","10","十一月","星期三","13(a)"
"428",5222,19,"M","B","2017-02-12T14:15:00","14","二月","星期日","27"
"429",1701,12,"M","B","2016-10-12T08:00:00","8","十月","星期三","27"
"430",1701,12,"M","B","2016-10-12T08:00:00","8","十月","星期三","55"
"431",2062,15,"M","B","2016-10-28T17:20:00","17","十月","星期五","33"
"432",2070,16,"M","B","2016-10-26T06:15:00","6","十月","星期三","13(a)"
"433",4365,15,"F","B","2017-01-13T13:24:00","13","一月","星期五","27"
"434",4968,21,"M","B","2017-01-24T23:20:00","23","一月","星期二","13(a)"
"435",4974,21,"M","W","2017-01-27T01:45:00","1","一月","星期五","35"
"436",5251,18,"M","B","2017-02-13T11:00:00","11","二月","星期一","39"
"437",5253,16,"M","B","2017-02-06T13:49:00","13","二月","星期一","13(a)"
"438",2171,20,"M","W","2016-11-01T09:32:00","9","十一月","星期二","39"
"439",2173,21,"M","B","2016-10-17T18:31:00","18","十月","星期一","13(a)"
"440",2178,18,"M","W","2016-10-28T00:40:00","0","十月","星期五","27"
"441",2178,18,"M","W","2016-10-28T00:40:00","0","十月","星期五","39"
"442",2197,17,"M","B","2016-10-29T12:26:00","12","十月","星期六","43"
"443",2197,17,"M","B","2016-10-29T12:26:00","12","十月","星期六","49"
"444",2906,19,"F","B","2016-11-25T22:06:00","22","十一月","星期五","43"
"445",5894,18,"M","B","2017-02-25T03:04:00","3","二月","星期六","13(a)"
"446",2949,20,"M","W","2016-11-18T01:47:00","1","十一月","星期五","55"
"447",6291,13,"M","B","2017-03-09T13:45:00","13","三月","星期四","39"
"448",2946,20,"M","B","2016-11-12T04:52:00","4","十一月","星期六","13(a)"
"449",2950,10,"M","B","2016-10-12T08:00:00","8","十月","星期三","27"
"450",2950,10,"M","B","2016-10-12T08:00:00","8","十月","星期三","55"
"451",2951,16,"F","B","2016-10-11T12:15:00","12","十月","星期二","55"
"452",5899,20,"M","B","2017-02-25T06:08:00","6","二月","星期六","61"
"453",662,18,"M","B","2016-08-12T20:59:00","20","八月","星期五","13(a)"
"454",2972,17,"F","B","2016-11-23T00:42:00","0","十一月","星期三","55"
"455",2969,17,"M","B","2016-11-19T19:56:00","19","十一月","星期六","27"
"456",671,12,"M","W","2016-09-13T10:47:00","10","九月","星期二","27"
"457",671,12,"M","W","2016-09-13T10:47:00","10","九月","星期二","33"
"458",5329,16,"M","B","2017-02-13T17:30:00","17","二月","星期一","13(a)"
"459",2980,21,"F","B","2016-11-15T12:18:00","12","十一月","星期二","13(a)"
"460",2980,21,"F","B","2016-11-15T12:18:00","12","十一月","星期二","39"
"461",4022,21,"M","W","2016-12-28T19:52:00","19","十二月","星期三","13(a)"
"462",2984,15,"M","B","2016-11-28T14:00:00","14","十一月","星期一","27"
"463",683,19,"M","B","2016-09-21T01:30:00","1","九月","星期三","15"
"464",683,19,"M","B","2016-09-21T01:30:00","1","九月","星期三","39"
"465",5108,21,"F","H","2017-01-28T18:14:00","18","一月","星期六","27"
"466",2991,17,"M","W","2016-12-01T21:22:00","21","十二月","星期四","13(a)"
"467",4029,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","13(a)"
"468",4029,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","41"
"469",3012,21,"M","B","2016-11-21T12:55:00","12","十一月","星期一","13(a)"
"470",3017,21,"M","B","2016-11-28T12:03:00","12","十一月","星期一","39"
"471",4263,20,"M","B","2017-01-05T16:00:00","16","一月","星期四","13(a)"
"472",111,20,"F","B","2016-08-23T02:15:00","2","八月","星期二","49"
"473",4855,21,"F","W","2017-01-21T02:10:00","2","一月","星期六","27"
"474",4855,21,"F","W","2017-01-21T02:10:00","2","一月","星期六","55"
"475",3046,19,"M","B","2016-11-15T15:28:00","15","十一月","星期二","13(a)"
"476",4274,20,"M","B","2017-01-05T11:23:00","11","一月","星期四","35"
"477",5927,16,"M","B","2017-02-22T11:45:00","11","二月","星期三","27"
"478",5927,16,"M","B","2017-02-22T11:45:00","11","二月","星期三","55"
"479",5929,15,"M","W","2017-02-17T14:15:00","14","二月","星期五","55"
"480",5930,16,"M","B","2017-02-17T19:57:00","19","二月","星期五","13(a)"
"481",1903,21,"M","W","2016-10-14T16:35:00","16","十月","星期五","13(a)"
"482",1903,21,"M","W","2016-10-14T16:35:00","16","十月","星期五","35"
"483",3099,16,"F","B","2016-11-15T08:24:00","8","十一月","星期二","55"
"484",784,18,"M","B","2016-08-31T19:51:00","19","八月","星期三","13(a)"
"485",792,20,"M","B","2016-07-22T15:50:00","15","七月","星期五","61"
"486",792,20,"M","B","2016-07-22T15:50:00","15","七月","星期五","13(a)"
"487",3101,16,"M","H","2016-11-16T12:35:00","12","十一月","星期三","13(a)"
"488",3111,20,"M","B","2016-12-05T14:00:00","14","十二月","星期一","13(a)"
"489",1526,17,"F","B","2016-10-04T11:22:00","11","十月","星期二","55"
"490",1526,17,"F","B","2016-10-04T11:22:00","11","十月","星期二","35"
"491",6362,16,"F","W","2017-03-07T14:00:00","14","三月","星期二","13(a)"
"492",1463,21,"M","W","2016-09-22T19:38:00","19","九月","星期四","13(a)"
"493",3156,17,"M","W","2016-12-07T16:32:00","16","十二月","星期三","43"
"494",4155,19,"M","B","2016-12-14T22:23:00","22","十二月","星期三","13(a)"
"495",2551,19,"M","B","2016-11-15T09:00:00","9","十一月","星期二","13(a)"
"496",1561,20,"M","B","2016-09-28T13:09:00","13","九月","星期三","13(a)"
"497",3177,18,"M","B","2016-11-25T05:36:00","5","十一月","星期五","13(a)"
"498",3180,20,"M","W","2016-11-24T12:14:00","12","十一月","星期四","61"
"499",3180,20,"M","W","2016-11-24T12:14:00","12","十一月","星期四","13(a)"
"500",3486,20,"F","W","2016-12-07T18:45:00","18","十二月","星期三","38"
"501",2541,20,"F","W","2016-10-16T18:06:00","18","十月","星期日","43"
"502",3186,17,"M","W","2016-12-01T09:18:00","9","十二月","星期四","55"
"503",3187,11,"M","W","2016-11-28T13:17:00","13","十一月","星期一","55"
"504",3188,17,"M","B","2016-12-01T08:51:00","8","十二月","星期四","13(a)"
"505",211,21,"M","W","2016-08-16T13:00:00","13","八月","星期二","31"
"506",820,20,"M","B","2016-09-09T11:02:00","11","九月","星期五","39"
"507",3194,13,"F","B","2016-11-29T09:00:00","9","十一月","星期二","55"
"508",5443,20,"M","B","2017-02-04T12:30:00","12","二月","星期六","27"
"509",3195,14,"F","B","2016-11-29T09:00:00","9","十一月","星期二","55"
"510",3197,13,"F","B","2016-11-29T09:00:00","9","十一月","星期二","55"
"511",6855,11,"F","B","2017-03-21T10:15:00","10","三月","星期二","27"
"512",6855,11,"F","B","2017-03-21T10:15:00","10","三月","星期二","55"
"513",3937,21,"M","B","2016-12-29T01:26:00","1","十二月","星期四","13(a)"
"514",4945,16,"F","B","2017-01-27T10:50:00","10","一月","星期五","55"
"515",858,18,"M","B","2016-08-26T13:14:00","13","八月","星期五","13(a)"
"516",3404,12,"M","B","2016-12-05T08:00:00","8","十二月","星期一","55"
"517",3404,12,"M","B","2016-12-05T08:00:00","8","十二月","星期一","35"
"518",4951,19,"M","B","2017-01-24T20:10:00","20","一月","星期二","13(a)"
"519",6866,20,"F","B","2017-03-27T18:00:00","18","三月","星期一","41"
"520",4631,18,"M","W","2016-12-16T02:11:00","2","十二月","星期五","35"
"521",221,16,"M","B","2016-08-07T20:00:00","20","八月","星期日","49"
"522",4976,21,"F","W","2017-01-27T02:09:00","2","一月","星期五","13(a)"
"523",6444,18,"M","B","2017-03-06T17:58:00","17","三月","星期一","61"
"524",5964,19,"M","O","2017-02-19T13:40:00","13","二月","星期日","13(a)"
"525",5511,20,"M","U","2017-02-11T20:37:00","20","二月","星期六","55"
"526",3493,15,"M","B","2016-11-08T14:35:00","14","十一月","星期二","55"
"527",925,17,"M","B","2016-09-02T13:51:00","13","九月","星期五","13(a)"
"528",882,21,"M","W","2016-09-05T01:00:00","1","九月","星期一","13(a)"
"529",884,20,"F","B","2016-09-04T23:33:00","23","九月","星期日","13(a)"
"530",1740,19,"M","W","2016-10-05T15:55:00","15","十月","星期三","27"
"531",930,20,"M","B","2016-09-06T13:03:00","13","九月","星期二","13(a)"
"532",5540,20,"M","B","2017-02-10T16:21:00","16","二月","星期五","13(a)"
"533",5974,13,"M","B","2017-02-25T21:00:00","21","二月","星期六","27"
"534",3448,14,"F","B","2016-12-13T11:54:00","11","十二月","星期二","33"
"535",3448,14,"F","B","2016-12-13T11:54:00","11","十二月","星期二","55"
"536",6300,13,"M","B","2017-03-08T13:40:00","13","三月","星期三","27"
"537",4547,20,"M","B","2017-01-25T13:30:00","13","一月","星期三","31"
"538",5980,20,"M","W","2017-02-16T08:30:00","8","二月","星期四","31"
"539",3314,20,"M","W","2016-12-07T13:40:00","13","十二月","星期三","38"
"540",5124,18,"M","B","2017-02-01T16:10:00","16","二月","星期三","55"
"541",3328,21,"M","B","2016-11-28T12:03:00","12","十一月","星期一","61"
"542",313,18,"M","B","2016-08-25T09:10:00","9","八月","星期四","13(a)"
"543",3335,21,"M","B","2016-11-30T01:21:00","1","十一月","星期三","38"
"544",1130,19,"M","W","2016-09-06T19:01:00","19","九月","星期二","13(a)"
"545",3345,18,"M","B","2016-11-23T22:21:00","22","十一月","星期三","27"
"546",6035,17,"F","B","2017-02-22T15:10:00","15","二月","星期三","55"
"547",962,16,"M","B","2016-09-16T15:25:00","15","九月","星期五","13(a)"
"548",3489,21,"M","W","2016-12-01T03:30:00","3","十二月","星期四","13(a)"
"549",6034,17,"F","B","2017-02-22T15:10:00","15","二月","星期三","55"
"550",3352,18,"M","B","2016-11-30T16:05:00","16","十一月","星期三","61"
"551",3352,18,"M","B","2016-11-30T16:05:00","16","十一月","星期三","13(a)"
"552",3083,21,"M","W","2016-12-05T13:30:00","13","十二月","星期一","55"
"553",6038,17,"M","B","2017-02-24T14:45:00","14","二月","星期五","27"
"554",964,19,"M","B","2016-09-10T18:46:00","18","九月","星期六","13(a)"
"555",6039,18,"M","B","2017-02-27T13:32:00","13","二月","星期一","27"
"556",965,16,"M","B","2016-09-10T18:45:00","18","九月","星期六","13(a)"
"557",3353,18,"M","B","2016-11-30T16:05:00","16","十一月","星期三","13(a)"
"558",3354,18,"M","B","2016-11-30T16:05:00","16","十一月","星期三","13(a)"
"559",972,20,"M","B","2016-09-22T14:00:00","14","九月","星期四","13(a)"
"560",3098,10,"M","B","2016-11-10T13:45:00","13","十一月","星期四","55"
"561",6653,21,"F","B","2017-03-16T21:06:00","21","三月","星期四","55"
"562",5414,19,"M","W","2017-02-07T23:19:00","23","二月","星期二","27"
"563",3359,19,"M","B","2016-11-30T22:44:00","22","十一月","星期三","13(a)"
"564",6064,20,"M","B","2017-02-27T21:20:00","21","二月","星期一","13(a)"
"565",1025,20,"M","W","2016-09-10T11:48:00","11","九月","星期六","13(a)"
"566",3369,21,"M","W","2016-11-24T02:07:00","2","十一月","星期四","55"
"567",6069,18,"M","B","2017-02-27T12:45:00","12","二月","星期一","13(a)"
"568",6071,19,"M","B","2017-02-27T12:45:00","12","二月","星期一","13(a)"
"569",6655,21,"F","B","2017-03-16T22:54:00","22","三月","星期四","13(a)"
"570",6655,21,"F","B","2017-03-16T22:54:00","22","三月","星期四","38"
"571",985,21,"F","W","2016-09-26T18:44:00","18","九月","星期一","13(a)"
"572",985,21,"F","W","2016-09-26T18:44:00","18","九月","星期一","38"
"573",4993,21,"M","B","2017-01-26T15:43:00","15","一月","星期四","13(a)"
"574",1002,19,"M","B","2016-09-09T21:40:00","21","九月","星期五","13(a)"
"575",3423,21,"M","B","2016-12-03T12:05:00","12","十二月","星期六","38"
"576",6090,16,"M","B","2017-02-02T20:56:00","20","二月","星期四","13(a)"
"577",5456,20,"F","W","2017-02-05T03:26:00","3","二月","星期日","63"
"578",5246,20,"M","B","2017-02-01T19:25:00","19","二月","星期三","13(a)"
"579",1683,12,"M","B","2016-10-06T10:05:00","10","十月","星期四","39"
"580",1686,14,"F","B","2016-10-12T08:38:00","8","十月","星期三","55"
"581",5633,20,"M","B","2017-02-17T18:00:00","18","二月","星期五","61"
"582",6284,14,"M","B","2017-03-06T14:30:00","14","三月","星期一","33"
"583",4417,17,"F","B","2017-01-11T22:00:00","22","一月","星期三","27"
"584",1009,21,"M","B","2016-09-04T01:21:00","1","九月","星期日","33"
"585",6115,21,"M","B","2017-03-06T13:25:00","13","三月","星期一","27"
"586",5882,18,"M","B","2017-02-23T21:32:00","21","二月","星期四","13(a)"
"587",3451,17,"M","B","2016-12-09T21:00:00","21","十二月","星期五","13(a)"
"588",2714,19,"F","B","2016-10-09T02:40:00","2","十月","星期日","55"
"589",6144,20,"M","B","2017-03-02T20:02:00","20","三月","星期四","13(a)"
"590",6144,20,"M","B","2017-03-02T20:02:00","20","三月","星期四","59"
"591",1044,21,"F","W","2016-09-27T16:05:00","16","九月","星期二","13(a)"
